"",rat,gtyp,age,sex,vessel_idx,treatment,bfi_baseline,bfi_change,bfi_injected,log_bfi_baseline,log_bfi_injected,log_bfi_baseline_std,log_bfi_change
649,20240823b,fa/fa,Young,F,31,Vehicle,45.75940704345703,1.8927116394042969,47.65211868286133,3.823397389021176,3.863927092550594,-1.3333384179172165,0.04052970352941809
650,20240823b,fa/fa,Young,F,33,Vehicle,48.584381103515625,2.3066635131835938,50.89104461669922,3.8833021027830914,3.929686967344266,-1.0450293233512038,0.04638486456117441
651,20240823b,fa/fa,Young,F,3,Vehicle,47.2683219909668,3.4346923828125,50.7030143737793,3.855840345782145,3.925985363933881,-1.1771971244962338,0.07014501815173624
652,20240823b,fa/fa,Young,F,5,Vehicle,47.23276901245117,1.8447494506835935,49.077518463134766,3.855087910443769,3.8934010575036333,-1.1808184413760505,0.03831314705986433
653,20240823b,fa/fa,Young,F,7,Vehicle,52.20986557006836,0.8954582214355469,53.105323791503906,3.9552714726263547,3.9722771829492265,-0.6986555147981067,0.017005710322871792
654,20240823b,fa/fa,Young,F,8,Vehicle,43.80361175537109,3.2268295288085938,47.03044128417968,3.7797162741510375,3.850795078948864,-1.543566660187028,0.07107880479782658
655,20240823b,fa/fa,Young,F,9,Vehicle,45.12545394897461,3.914596557617188,49.0400505065918,3.809446476413517,3.8926373215334573,-1.4004812974954324,0.08319084511994035
685,20240826a,fa/+,Young,M,0,Vehicle,63.45514678955078,-4.668689727783203,58.78645706176758,4.1503333065452575,4.073911506297595,0.24013706411407917,-0.07642180024766265
686,20240826a,fa/+,Young,M,10,Vehicle,67.57547760009766,-1.2679290771484375,66.30754852294922,4.2132451598415335,4.194303744752403,0.5429189041777323,-0.018941415089130054
687,20240826a,fa/+,Young,M,12,Vehicle,56.77605819702149,-0.3012847900390625,56.47477340698243,4.039114726250716,4.03379405007479,-0.2951351401915237,-0.005320676175926131
688,20240826a,fa/+,Young,M,13,Vehicle,55.272254943847656,-1.4971771240234375,53.77507781982422,4.012271063707475,3.9848101222903427,-0.4243281795479309,-0.02746094141713229
689,20240826a,fa/+,Young,M,14,Vehicle,53.75042724609375,-2.432601928710937,51.31782531738281,3.984351615740716,3.9380381638960222,-0.5586987533907637,-0.04631345184469371
690,20240826a,fa/+,Young,M,15,Vehicle,49.68916320800781,-1.377117156982422,48.31204605102539,3.9057868652230407,3.8776809302057043,-0.9368147757221489,-0.028105935017336492
691,20240826a,fa/+,Young,M,16,Vehicle,44.99617004394531,-1.0531539916992188,43.943016052246094,3.8065773760136983,3.7828937048431177,-1.4142896889648964,-0.023683671170580567
692,20240826a,fa/+,Young,M,17,Vehicle,49.77911758422852,-1.846221923828125,47.9328956604004,3.907595570471134,3.869802025709286,-0.9281098485191398,-0.03779354476184782
693,20240826a,fa/+,Young,M,18,Vehicle,54.31364440917969,-0.5250244140625,53.78861999511719,3.9947754736285663,3.985061920539001,-0.5085308644083517,-0.009713553089565341
694,20240826a,fa/+,Young,M,19,Vehicle,50.05115509033203,-1.7670555114746094,48.28409957885742,3.9130455842228327,3.8771023051940032,-0.9018800507044058,-0.035943279028829433
695,20240826a,fa/+,Young,M,1,Vehicle,64.17327117919922,-3.7947006225585938,60.378570556640625,4.1615867872311005,4.100634249878559,0.2942977573801611,-0.06095253735254147
696,20240826a,fa/+,Young,M,20,Vehicle,55.15937042236328,-2.1569061279296875,53.002464294433594,4.010226639197225,3.9703384085925992,-0.4341675751888363,-0.039888230604625985
697,20240826a,fa/+,Young,M,21,Vehicle,56.75615310668945,-1.8174171447753904,54.93873596191406,4.038764075271449,4.006218672792585,-0.29682275139926523,-0.03254540247886428
698,20240826a,fa/+,Young,M,22,Vehicle,55.54832077026367,-1.293609619140625,54.25471115112305,4.0172532864705595,3.9936898301454202,-0.4003497637681651,-0.02356345632513923
699,20240826a,fa/+,Young,M,23,Vehicle,78.08666229248047,-4.137138366699219,73.94952392578125,4.357819264956548,4.303382751350843,1.2387244047108308,-0.05443651360570545
700,20240826a,fa/+,Young,M,24,Vehicle,69.30104064941406,-4.2624359130859375,65.03860473632812,4.238459922669171,4.17498101261597,0.6642723834619393,-0.06347891005320072
701,20240826a,fa/+,Young,M,25,Vehicle,56.40055084228516,-1.851959228515625,54.54859161376954,4.032478925163503,3.9990918936830795,-0.32707188912213564,-0.03338703148042388
702,20240826a,fa/+,Young,M,26,Vehicle,58.69816207885742,-0.4058723449707031,58.29228973388672,4.072408415932582,4.065469833047603,-0.1348994437972431,-0.006938582884979283
703,20240826a,fa/+,Young,M,27,Vehicle,59.35614776611328,-2.2033615112304688,57.15278625488281,4.0835557006298515,4.0457281424186915,-0.08124985003217647,-0.03782755821116002
704,20240826a,fa/+,Young,M,28,Vehicle,63.67992782592773,-1.1632347106933594,62.51669311523437,4.153869408148672,4.135433610923963,0.2571555955042065,-0.018435797224708672
705,20240826a,fa/+,Young,M,29,Vehicle,58.87273788452149,-1.0578498840332031,57.81488800048829,4.07537812925484,4.057246320373968,-0.12060682297839084,-0.018131808880871958
706,20240826a,fa/+,Young,M,2,Vehicle,59.60112380981445,-2.660114288330078,56.941009521484375,4.087674429762904,4.04201581125866,-0.061427251900207584,-0.0456586185042438
707,20240826a,fa/+,Young,M,30,Vehicle,54.23235321044922,-0.8466758728027344,53.385677337646484,3.9932776530601255,3.977542495339352,-0.5157395674434052,-0.015735157720773607
708,20240826a,fa/+,Young,M,3,Vehicle,53.06646728515625,-1.110248565673828,51.95621871948242,3.9715452275458483,3.950401416242128,-0.6203332718327916,-0.021143811303720117
709,20240826a,fa/+,Young,M,4,Vehicle,65.2780532836914,-2.6836700439453125,62.594383239746094,4.1786558891893115,4.136675549475865,0.3764478424333247,-0.04198033971344639
710,20240826a,fa/+,Young,M,5,Vehicle,84.57972717285156,-2.99505615234375,81.58467102050781,4.437694606369378,4.401641389182239,1.6231480320802814,-0.036053217187139275
711,20240826a,fa/+,Young,M,6,Vehicle,62.27740478515625,-1.023174285888672,61.25423049926758,4.131598675981265,4.115032916415454,0.14997113165673503,-0.016565759565811078
712,20240826a,fa/+,Young,M,7,Vehicle,68.10625457763672,-2.982513427734375,65.12374114990234,4.221069052956223,4.17628917013473,0.5805736962337052,-0.044779882821493366
713,20240826a,fa/+,Young,M,8,Vehicle,66.96766662597656,-1.868988037109375,65.09867858886719,4.204209915236067,4.17590425083443,0.49943412597250547,-0.028305664401637287
714,20240826a,fa/+,Young,M,9,Vehicle,66.59429168701172,-2.812480926513672,63.78181076049805,4.198618863467767,4.155468051904805,0.4725255411256313,-0.04315081156296241
26,20241011a,fa/+,Adult,F,0,Vehicle,68.6012954711914,9.610389709472656,78.21168518066406,4.228311418973231,4.359419063250896,0.6154297177010274,0.13110764427766508
27,20241011a,fa/+,Adult,F,10,Vehicle,61.26751327514648,10.51174545288086,71.77925872802734,4.115249739577152,4.273595558667354,0.07128705563359161,0.1583458190902025
28,20241011a,fa/+,Adult,F,11,Vehicle,57.65256118774414,6.784709930419922,64.43727111816406,4.054434672228572,4.165692209773416,-0.22140338393557582,0.11125753754484435
29,20241011a,fa/+,Adult,F,12,Vehicle,57.97413635253906,6.589363098144531,64.5634994506836,4.059996986136096,4.167649227119125,-0.19463310851545024,0.10765224098302895
30,20241011a,fa/+,Adult,F,13,Vehicle,58.649044036865234,7.312923431396484,65.96196746826172,4.0715712755099585,4.189078325449422,-0.13892842886560403,0.11750704993946393
31,20241011a,fa/+,Adult,F,14,Vehicle,56.69977188110352,7.136997222900391,63.83676910400391,4.037770187464652,4.156329342587739,-0.30160612946224624,0.11855915512308712
32,20241011a,fa/+,Adult,F,15,Vehicle,57.64309310913086,6.951206207275391,64.59429931640625,4.054270432237181,4.168126161018596,-0.22219383731120956,0.11385572878141481
33,20241011a,fa/+,Adult,F,16,Vehicle,56.93756103515625,8.194107055664062,65.13166809082031,4.041955246987221,4.176410883942609,-0.28146429677688983,0.13445563695538798
34,20241011a,fa/+,Adult,F,17,Vehicle,63.83681106567383,7.119197845458984,70.95600891113281,4.156329999915118,4.262060092213426,0.26899791874942375,0.10573009229830799
35,20241011a,fa/+,Adult,F,18,Vehicle,62.24762725830078,7.0829925537109375,69.33061981201172,4.131120418285853,4.238886652940569,0.14766937550977408,0.10776623465471591
36,20241011a,fa/+,Adult,F,1,Vehicle,61.60177612304688,8.649177551269531,70.2509536743164,4.120690703290152,4.252073883556819,0.09747329746918665,0.13138318026666695
37,20241011a,fa/+,Adult,F,21,Vehicle,58.38581466674805,6.010746002197266,64.39656066894531,4.067072960787324,4.165060225922451,-0.1605778945472218,0.09798726513512701
38,20241011a,fa/+,Adult,F,22,Vehicle,55.93337631225586,6.211662292480469,62.14503860473633,4.024161273760217,4.129470985401503,-0.3671030384992638,0.10530971164128644
39,20241011a,fa/+,Adult,F,23,Vehicle,65.78687286376953,7.790107727050781,73.57698059082031,4.186420317877775,4.29833221310238,0.4138164444082897,0.11191189522460476
40,20241011a,fa/+,Adult,F,24,Vehicle,57.68344497680664,5.931995391845703,63.615440368652344,4.0549702168659785,4.152856213973476,-0.21882591749238414,0.09788599710749768
41,20241011a,fa/+,Adult,F,25,Vehicle,54.67133712768555,6.134296417236328,60.805633544921875,4.001339570769245,4.107682441668574,-0.4769392118583722,0.10634287089932926
42,20241011a,fa/+,Adult,F,26,Vehicle,56.74764633178711,5.947589874267578,62.69523620605469,4.038614181171686,4.138285467177547,-0.29754416094235,0.0996712860058615
43,20241011a,fa/+,Adult,F,27,Vehicle,55.76536178588867,5.889476776123047,61.65483856201172,4.02115292011287,4.121551710910367,-0.3815816272735619,0.10039879079749703
44,20241011a,fa/+,Adult,F,28,Vehicle,59.76474380493164,8.927265167236328,68.69200897216797,4.090415918613346,4.229632874736059,-0.04823302863131491,0.1392169561227128
45,20241011a,fa/+,Adult,F,2,Vehicle,61.17094802856445,8.31533432006836,69.48628234863281,4.113672371394381,4.241129356810821,0.06369550625436787,0.12745698541643957
46,20241011a,fa/+,Adult,F,3,Vehicle,60.43880844116211,7.756999969482422,68.19580841064453,4.10163142247099,4.2223831027061784,0.005744889953692599,0.12075168023518845
47,20241011a,fa/+,Adult,F,4,Vehicle,63.45978546142578,9.166908264160156,72.62669372558594,4.150406405459543,4.285332536422831,0.2404888741882427,0.13492613096328832
48,20241011a,fa/+,Adult,F,5,Vehicle,61.71735382080078,6.756187438964844,68.47354125976562,4.122565152641965,4.22644741166944,0.10649463755235233,0.1038822590274755
49,20241011a,fa/+,Adult,F,6,Vehicle,63.22209167480469,7.3938140869140625,70.61590576171875,4.146653791890339,4.257255413199633,0.22242831513619143,0.11060162130929463
50,20241011a,fa/+,Adult,F,7,Vehicle,63.81235504150391,8.83148193359375,72.64383697509766,4.1559468242906314,4.2855685546917615,0.2671537730984721,0.12962173040113
51,20241011a,fa/+,Adult,F,8,Vehicle,68.15512084960938,8.932350158691406,77.08747100830078,4.221786296179614,4.344940764229339,0.5840256406857096,0.12315446804972474
52,20241011a,fa/+,Adult,F,9,Vehicle,60.70320510864258,9.61423110961914,70.31743621826172,4.105996499120259,4.25301979392761,0.026753108129373322,0.14702329480735088
81,20241011b,fa/+,Adult,F,0,Vehicle,75.05858612060547,2.873077392578125,77.9316635131836,4.318268956873527,4.355832333876629,1.0483768878436004,0.03756337700310208
82,20241011b,fa/+,Adult,F,10,Vehicle,84.03331756591797,-0.8212051391601562,83.21211242675781,4.4312133578928785,4.421392919283502,1.5919551131500023,-0.009820438609376758
83,20241011b,fa/+,Adult,F,11,Vehicle,67.74041748046875,-0.5071945190429688,67.23322296142578,4.215683010353639,4.208167514665907,0.5546517784324343,-0.007515495687732354
84,20241011b,fa/+,Adult,F,12,Vehicle,71.16629791259766,2.035438537597656,73.20173645019531,4.265019362431141,4.293219142683108,0.7920975168961337,0.0281997802519669
85,20241011b,fa/+,Adult,F,13,Vehicle,69.58748626708984,1.216705322265625,70.80419158935547,4.242584756162236,4.259918202186715,0.684124360625999,0.017333446024479393
86,20241011b,fa/+,Adult,F,14,Vehicle,67.68608856201172,1.1657333374023438,68.85182189941406,4.21488067227435,4.231956686689683,0.5507902899009129,0.01707601441533324
87,20241011b,fa/+,Adult,F,15,Vehicle,75.91011810302734,1.1336669921875,77.04378509521484,4.329549983857098,4.3443738978407795,1.1026701557879992,0.014823913983681436
88,20241011b,fa/+,Adult,F,16,Vehicle,70.70406341552734,2.7819747924804688,73.48603820800781,4.258503045303677,4.2970954318211625,0.760735819745043,0.03859238651748509
89,20241011b,fa/+,Adult,F,17,Vehicle,73.66513061523438,-0.042205810546875,73.6229248046875,4.2995295612553415,4.298956455560086,0.9581880221582402,-0.0005731056952553715
90,20241011b,fa/+,Adult,F,18,Vehicle,66.38714599609375,-0.37188720703125,66.0152587890625,4.195503453346332,4.189885909078938,0.45753171151010696,-0.005617544267393804
91,20241011b,fa/+,Adult,F,19,Vehicle,67.83999633789062,1.3384780883789062,69.17847442626953,4.217151937502081,4.236689751029233,0.561721423366117,0.019537813527152004
92,20241011b,fa/+,Adult,F,1,Vehicle,83.25765991210938,2.7705154418945312,86.0281753540039,4.421940135584074,4.454674862993059,1.5473249970929164,0.03273472740898509
93,20241011b,fa/+,Adult,F,20,Vehicle,66.47674560546875,1.2521896362304688,67.72893524169922,4.1968521963626255,4.215513492472786,0.4640229348781945,0.018661296110160208
94,20241011b,fa/+,Adult,F,21,Vehicle,64.8975830078125,0.6083984375,65.5059814453125,4.172810381226298,4.182141458247573,0.3483146121370745,0.009331077021275114
95,20241011b,fa/+,Adult,F,22,Vehicle,66.89408111572266,-0.17669677734375,66.7173843383789,4.203110489613625,4.200465553720544,0.4941428160597539,-0.002644935893080458
96,20241011b,fa/+,Adult,F,23,Vehicle,71.08765411376953,2.3897781372070312,73.47743225097656,4.2639136805752775,4.296978314866667,0.7867760970157391,0.033064634291389616
97,20241011b,fa/+,Adult,F,24,Vehicle,68.72863006591797,-0.9294509887695312,67.79917907714844,4.2301658528225135,4.216550086866387,0.6243547272778049,-0.01361576595612668
98,20241011b,fa/+,Adult,F,25,Vehicle,71.0760726928711,1.4856185913085938,72.56169128417969,4.263750749830788,4.2844371143028726,0.7859919447767759,0.02068636447208494
99,20241011b,fa/+,Adult,F,26,Vehicle,84.3353271484375,-1.8543777465820312,82.48094940185547,4.434800841856275,4.412567350334206,1.6092209372947897,-0.022233491522069215
100,20241011b,fa/+,Adult,F,27,Vehicle,72.21736145019531,-1.568023681640625,70.64933776855469,4.279680480291219,4.257728735676198,0.8626584686162985,-0.021951744615020807
101,20241011b,fa/+,Adult,F,28,Vehicle,65.46361541748047,2.1044464111328125,67.56806182861328,4.181494498490124,4.213135413248789,0.390109486500208,0.031640914758665595
102,20241011b,fa/+,Adult,F,29,Vehicle,65.23204040527344,2.8512039184570312,68.08324432373047,4.177950765485484,4.22073113770856,0.37305422674198646,0.04278037222307596
103,20241011b,fa/+,Adult,F,2,Vehicle,72.51836395263672,1.5296478271484375,74.04801177978516,4.283839825685076,4.304713690654296,0.8826765444768435,0.020873864969219724
104,20241011b,fa/+,Adult,F,3,Vehicle,67.43553924560547,1.684783935546875,69.12032318115234,4.21117216746099,4.235848800138115,0.5329420172393857,0.024676632677124388
105,20241011b,fa/+,Adult,F,4,Vehicle,71.63469696044922,5.275703430175781,76.910400390625,4.271579551008325,4.3426411130185505,0.823670358332074,0.07106156201022529
106,20241011b,fa/+,Adult,F,5,Vehicle,74.16046905517578,0.2419052124023437,74.40237426757812,4.306231246145577,4.309487853528494,0.9904418563130902,0.0032566073829167763
107,20241011b,fa/+,Adult,F,6,Vehicle,81.34647369384766,2.351600646972656,83.69807434082031,4.398717485384991,4.427215970550011,1.4355591470976974,0.02849848516502007
108,20241011b,fa/+,Adult,F,7,Vehicle,67.10079193115234,2.4313278198242188,69.53211975097656,4.206195846160633,4.24178880050047,0.508992003988715,0.03559295433983678
109,20241011b,fa/+,Adult,F,8,Vehicle,73.11991119384766,2.038002014160156,75.15791320800781,4.292100712619003,4.3195914094978685,0.9224344981113186,0.027490696878865073
110,20241011b,fa/+,Adult,F,9,Vehicle,80.13666534423828,-0.07110595703125,80.06555938720703,4.383733493963404,4.382845791413457,1.3634442711813843,-0.000887702549946745
142,20241014a,fa/+,Adult,F,0,Vehicle,64.37605285644531,5.608985900878906,69.98503875732422,4.164741713901735,4.248281487167186,0.3094817720379718,0.08353977326545081
143,20241014a,fa/+,Adult,F,10,Vehicle,77.13153839111328,6.059394836425781,83.19093322753906,4.345512255178263,4.421138366258347,1.1794932921126704,0.07562611108008443
144,20241014a,fa/+,Adult,F,11,Vehicle,66.88219451904297,7.094261169433594,73.97645568847656,4.202932781022852,4.3037468762065725,0.49328754107912587,0.1008140951837202
145,20241014a,fa/+,Adult,F,12,Vehicle,62.78824615478516,8.960960388183594,71.74920654296875,4.139767892816583,4.273176795944002,0.18928789591780384,0.13340890312741838
146,20241014a,fa/+,Adult,F,13,Vehicle,71.0120620727539,9.436378479003906,80.44844055175781,4.26284975096057,4.3876164891828715,0.7816556221042436,0.12476673822230122
147,20241014a,fa/+,Adult,F,14,Vehicle,72.85971069335938,7.878959655761719,80.7386703491211,4.28853582085279,4.391217646985018,0.9052774055755336,0.10268182613222798
148,20241014a,fa/+,Adult,F,15,Vehicle,82.84925079345703,8.347900390625,91.19715118408203,4.417022700904189,4.513023659575755,1.5236583930627268,0.09600095867156622
149,20241014a,fa/+,Adult,F,16,Vehicle,77.19924926757812,9.729850769042969,86.9291000366211,4.34638973247021,4.4650928443009406,1.1837164102557438,0.11870311183073046
150,20241014a,fa/+,Adult,F,17,Vehicle,77.062744140625,9.00445556640625,86.06719970703125,4.344619949005514,4.455128383067987,1.1751988056092655,0.11050843406247335
151,20241014a,fa/+,Adult,F,18,Vehicle,78.80896759033203,8.162551879882812,86.97151947021484,4.367026792296654,4.465580702648489,1.283038344364531,0.0985539103518347
152,20241014a,fa/+,Adult,F,19,Vehicle,63.823673248291016,6.797306060791016,70.62097930908203,4.1561241755756635,4.2573272577091315,0.2680073284398919,0.10120308213346796
153,20241014a,fa/+,Adult,F,1,Vehicle,77.22441864013672,3.5007247924804688,80.72514343261719,4.346715710645998,4.391050093448176,1.1852852763233312,0.044334382802178496
154,20241014a,fa/+,Adult,F,20,Vehicle,70.3128890991211,5.495460510253906,75.808349609375,4.252955126237595,4.328208439739893,0.7340348237428763,0.0752533135022988
155,20241014a,fa/+,Adult,F,21,Vehicle,69.70454406738281,6.943656921386719,76.64820098876953,4.244265510295385,4.339226134576236,0.6922134853690404,0.09496062428085139
156,20241014a,fa/+,Adult,F,22,Vehicle,75.85494995117188,5.042594909667969,80.89754486083984,4.3288229634038045,4.393183475777487,1.0991711555348118,0.06436051237368279
157,20241014a,fa/+,Adult,F,23,Vehicle,63.17224884033203,6.2115631103515625,69.3838119506836,4.145865104092243,4.239653583109307,0.2186325226069426,0.09378847901706422
158,20241014a,fa/+,Adult,F,24,Vehicle,60.62580490112305,5.487636566162109,66.11344146728516,4.104720625889068,4.1913720766731615,0.020612592083713424,0.08665145078409342
159,20241014a,fa/+,Adult,F,25,Vehicle,78.64949798583984,7.140998840332031,85.79049682617188,4.365001246595675,4.451908240757892,1.2732898085586113,0.08690699416221737
160,20241014a,fa/+,Adult,F,26,Vehicle,85.26732635498047,11.683372497558594,96.95069885253906,4.44579133721348,4.574202590043692,1.6621159361401414,0.1284112528302117
161,20241014a,fa/+,Adult,F,27,Vehicle,74.69303131103516,8.858627319335938,83.5516586303711,4.313386798778181,4.42546510679374,1.024880062775851,0.11207830801555918
162,20241014a,fa/+,Adult,F,28,Vehicle,63.51203155517578,8.355659484863281,71.86769104003906,4.1512293612607,4.274826804069031,0.24444959158424925,0.12359744280833063
163,20241014a,fa/+,Adult,F,29,Vehicle,71.08918762207031,5.8279876708984375,76.91717529296875,4.263935252418936,4.342729197385973,0.7868799178726067,0.07879394496703718
164,20241014a,fa/+,Adult,F,2,Vehicle,68.0656967163086,4.876426696777344,72.94212341308594,4.220473366955662,4.289666296734776,0.5777067817509829,0.0691929297791134
165,20241014a,fa/+,Adult,F,30,Vehicle,77.3502426147461,8.642074584960938,85.99231719970703,4.348343713597816,4.4542579573757815,1.193120520455455,0.10591424377796521
166,20241014a,fa/+,Adult,F,31,Vehicle,72.64747619628906,8.963203430175781,81.61067962646484,4.285618650201434,4.4019601311816166,0.8912376618496985,0.11634148098018215
167,20241014a,fa/+,Adult,F,4,Vehicle,60.20171356201172,7.4741363525390625,67.67584991455078,4.097700816394914,4.214729394188416,-0.013172310508912564,0.11702857779350229
168,20241014a,fa/+,Adult,F,5,Vehicle,61.27829360961914,7.174907684326172,68.45320129394531,4.115425679248602,4.226150318996518,0.072133817168514,0.11072463974791535
169,20241014a,fa/+,Adult,F,6,Vehicle,65.77384948730469,6.525047302246094,72.29889678955078,4.186222335132246,4.28080887025924,0.4128635940811872,0.09458653512699389
170,20241014a,fa/+,Adult,F,7,Vehicle,65.23323059082031,8.901588439941406,74.13481903076172,4.177969010732481,4.305885314390079,0.37314203737175894,0.12791630365759854
171,20241014a,fa/+,Adult,F,8,Vehicle,72.86579895019531,9.861541748046877,82.72734069824219,4.288619378726142,4.415550148339291,0.905679552473451,0.12693076961314897
172,20241014a,fa/+,Adult,F,9,Vehicle,72.81700134277344,6.719406127929688,79.53640747070312,4.28794946286581,4.376214872436949,0.9024553849080186,0.08826540957113949
194,20241014b,fa/+,Adult,M,0,Vehicle,66.05728149414062,-5.824512481689453,60.23276901245117,4.1905222670441304,4.098216539972812,0.4335582840038854,-0.09230572707131834
195,20241014b,fa/+,Adult,M,10,Vehicle,66.96734619140625,-6.0401153564453125,60.92723083496094,4.204205130309951,4.1096802149256275,0.49941109710500287,-0.09452491538432373
196,20241014b,fa/+,Adult,M,11,Vehicle,67.91259002685547,-5.697269439697266,62.2153205871582,4.218221437506882,4.130601281106036,0.5668687074220613,-0.0876201564008463
197,20241014b,fa/+,Adult,M,12,Vehicle,61.23713684082031,-2.74795150756836,58.48918533325195,4.114753816607371,4.0688418710497105,0.06890028014610389,-0.04591194555766087
198,20241014b,fa/+,Adult,M,14,Vehicle,67.69316101074219,-4.514308929443359,63.17885208129883,4.214985155771772,4.145969626188602,0.5512931475334283,-0.06901552958316959
199,20241014b,fa/+,Adult,M,17,Vehicle,58.57771682739258,-3.336509704589844,55.241207122802734,4.070354365347995,4.011709180634026,-0.14478516775860895,-0.058645184713969734
200,20241014b,fa/+,Adult,M,18,Vehicle,57.5107536315918,-4.268749237060547,53.24200439453125,4.051971949997162,3.9748476411001863,-0.2332559606714798,-0.07712430889697552
201,20241014b,fa/+,Adult,M,19,Vehicle,55.607688903808594,-3.117134094238281,52.49055480957031,4.018321481332252,3.9606332450229855,-0.3952087610981827,-0.05768823630926612
202,20241014b,fa/+,Adult,M,1,Vehicle,63.43869018554688,-5.684253692626953,57.75443649291993,4.150073930605678,4.056200168839438,0.23888874094222265,-0.09387376176623974
203,20241014b,fa/+,Adult,M,2,Vehicle,72.13532257080078,-6.675117492675781,65.460205078125,4.278543835153188,4.181442401945075,0.8571880288126639,-0.09710143320811326
204,20241014b,fa/+,Adult,M,3,Vehicle,64.10758972167969,-5.999076843261719,58.10851287841797,4.160562761311756,4.062312174267857,0.2893693307659948,-0.098250587043899
205,20241014b,fa/+,Adult,M,4,Vehicle,73.59800720214844,-7.5385589599609375,66.0594482421875,4.2986179493105015,4.190555067553974,0.9538006209354088,-0.10806288175652767
206,20241014b,fa/+,Adult,M,5,Vehicle,56.769187927246094,-4.5013275146484375,52.267860412597656,4.038993712469544,3.9563816585141205,-0.2957175546876235,-0.08261205395542381
207,20241014b,fa/+,Adult,M,6,Vehicle,61.912967681884766,-3.8899002075195312,58.023067474365234,4.125729651802801,4.060840646554005,0.12172472264117576,-0.06488900524879604
208,20241014b,fa/+,Adult,M,7,Vehicle,66.5496597290039,-7.275825500488281,59.273834228515625,4.197948431815336,4.082167964588361,0.4692988911586663,-0.11578046722697444
209,20241014b,fa/+,Adult,M,8,Vehicle,68.36900329589844,-5.937580108642578,62.43142318725586,4.22491955372815,4.134068725342021,0.5991053663054812,-0.09085082838612912
210,20241014b,fa/+,Adult,M,9,Vehicle,60.39234924316406,-2.16949462890625,58.22285461425781,4.100862428758145,4.064277968621103,0.002043881015422464,-0.03658446013704175
237,20241015a,fa/+,Adult,M,0,Vehicle,42.11103820800781,-1.2977523803710938,40.81328582763672,3.7403098965364507,3.7090076614334992,-1.7332214692449897,-0.03130223510295149
238,20241015a,fa/+,Adult,M,10,Vehicle,48.44748306274414,2.877971649169922,51.32545471191406,3.880480387818003,3.938186822328277,-1.0586096584470577,0.05770643451027402
239,20241015a,fa/+,Adult,M,11,Vehicle,44.719215393066406,0.5140228271484375,45.233238220214844,3.8004032838151667,3.8118321754486497,-1.444004327759438,0.01142889163348304
240,20241015a,fa/+,Adult,M,12,Vehicle,46.99313735961914,-0.2540168762207031,46.73912048339844,3.8500015774239067,3.844581511719255,-1.2052979184577022,-0.005420065704651478
241,20241015a,fa/+,Adult,M,13,Vehicle,48.96452713012695,0.6007423400878906,49.565269470214844,3.8910960998224793,3.9032903761737003,-1.0075184149708236,0.012194276351221056
242,20241015a,fa/+,Adult,M,16,Vehicle,54.98023223876953,0.2468643188476562,55.22709655761719,4.006973706787282,4.011453712508017,-0.44982327135863087,0.004480005720735036
243,20241015a,fa/+,Adult,M,17,Vehicle,41.32759475708008,4.781612396240234,46.10920715332031,3.721530430775989,3.8310126513911116,-1.8236031843025164,0.10948222061512247
244,20241015a,fa/+,Adult,M,18,Vehicle,60.91798782348633,5.915538787841797,66.83352661132812,4.1095284976634465,4.202204850014404,0.04375189233259965,0.09267635235095728
245,20241015a,fa/+,Adult,M,19,Vehicle,45.579959869384766,3.734161376953125,49.31412124633789,3.8194681433736397,3.8982104750509627,-1.3522490709164279,0.07874233167732303
246,20241015a,fa/+,Adult,M,1,Vehicle,42.08335494995117,1.978130340576172,44.061485290527344,3.7396522931494336,3.7855860514398545,-1.7363863794029444,0.0459337582904209
247,20241015a,fa/+,Adult,M,20,Vehicle,41.774227142333984,3.3191375732421875,45.09336471557617,3.7322795738275922,3.8087351118617168,-1.771869764577231,0.07645553803412453
248,20241015a,fa/+,Adult,M,21,Vehicle,47.0761833190918,1.7747459411621094,48.850929260253906,3.851767211117185,3.88877340103568,-1.1968002858095035,0.037006189918495025
249,20241015a,fa/+,Adult,M,22,Vehicle,49.19462966918945,5.3211517333984375,54.51578140258789,3.895784464475378,3.998490226772722,-0.9849542779741138,0.10270576229734374
250,20241015a,fa/+,Adult,M,24,Vehicle,45.1745491027832,4.632652282714844,49.80720138549805,3.8105338553058066,3.908159579710647,-1.395247966022851,0.09762572440484041
251,20241015a,fa/+,Adult,M,25,Vehicle,43.42173385620117,2.1844215393066406,45.60615539550781,3.770960095854654,3.820042694154042,-1.5857083495125486,0.0490825982993881
252,20241015a,fa/+,Adult,M,2,Vehicle,43.462772369384766,0.8846549987792969,44.34742736816406,3.7719047640818966,3.792054699590881,-1.5811618551858415,0.020149935508984473
253,20241015a,fa/+,Adult,M,3,Vehicle,50.23494338989258,0.0658531188964843,50.30079650878906,3.916710868007951,3.9180209121451113,-0.884239791982616,0.0013100441371602933
254,20241015a,fa/+,Adult,M,4,Vehicle,51.47034454345703,-3.206024169921875,48.264320373535156,3.9410058077059267,3.876692579056409,-0.7673132326688086,-0.06431322864951783
255,20241015a,fa/+,Adult,M,5,Vehicle,44.09614944458008,2.5243492126464844,46.62049865722656,3.7863724644588377,3.842040329758613,-1.5115317821217067,0.05566786529977552
256,20241015a,fa/+,Adult,M,6,Vehicle,52.69841766357422,4.949249267578125,57.647666931152344,3.9645854297374234,4.0543497763584675,-0.6538293504967242,0.08976434662104404
